"id","userId","sessionId","userQuestion","aiResponse","context","responseTime","rating","timestamp","createdAt"
"cmifyj8cx0juq2o7gh1z478ma","cmifyisv400ai2o7g6qnea6bg","SESSION-0000076","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",943,5,"2025-11-25T14:04:48.618Z","2025-11-26T12:04:49.042Z"
"cmifyj8cy0jus2o7g5rpg2lwc","cmifyisv600aj2o7gmts8jk2w","SESSION-0000076","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2782,,"2025-11-09T00:04:48.618Z","2025-11-26T12:04:49.043Z"
"cmifyj8cz0juu2o7gmc6r49f7","cmifyisv700ak2o7g3enwrrty","SESSION-0000077","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",614,3,"2025-11-07T14:04:48.618Z","2025-11-26T12:04:49.044Z"
"cmifyj8d00juw2o7gl14fon88","cmifyisv800al2o7g9n9j050x","SESSION-0000077","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2753,5,"2025-10-29T02:04:48.618Z","2025-11-26T12:04:49.045Z"
"cmifyj8d10juy2o7gxmoaj8zf","cmifyisv900am2o7g14vymxsn","SESSION-0000077","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2616,,"2025-11-21T01:04:48.618Z","2025-11-26T12:04:49.046Z"
"cmifyj8d20jv02o7gm8bagk2z","cmifyisva00an2o7gxmr141bb","SESSION-0000077","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",960,5,"2025-11-26T07:04:48.618Z","2025-11-26T12:04:49.047Z"
"cmifyj8d30jv22o7gi93k1vvd","cmifyisvb00ao2o7g0r7nahv6","SESSION-0000077","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2571,1,"2025-11-21T01:04:48.618Z","2025-11-26T12:04:49.048Z"
"cmifyj8d40jv42o7gd1f630pg","cmifyisvc00ap2o7gsc2j97mr","SESSION-0000078","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1293,2,"2025-11-10T08:04:48.618Z","2025-11-26T12:04:49.049Z"
"cmifyj8d50jv62o7giapkj3fp","cmifyisvd00aq2o7glueppj1o","SESSION-0000078","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2065,2,"2025-11-20T18:04:48.618Z","2025-11-26T12:04:49.050Z"
"cmifyj8d60jv82o7g4u4bxevm","cmifyisve00ar2o7g7l4iydlr","SESSION-0000078","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1790,2,"2025-11-03T15:04:48.618Z","2025-11-26T12:04:49.051Z"
"cmifyj8d70jva2o7gsr89mfgs","cmifyisvf00as2o7g6rea4suf","SESSION-0000078","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1898,1,"2025-11-23T10:04:48.618Z","2025-11-26T12:04:49.052Z"
"cmifyj8d90jvc2o7gcgmqah95","cmifyisvg00at2o7g1irlxtlm","SESSION-0000078","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2994,,"2025-11-19T05:04:48.618Z","2025-11-26T12:04:49.053Z"
"cmifyj8da0jve2o7g8zr9d0dc","cmifyisvh00au2o7g6hhrjusb","SESSION-0000079","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1796,,"2025-10-30T02:04:48.618Z","2025-11-26T12:04:49.054Z"
"cmifyj8db0jvg2o7gscgttmkp","cmifyisvi00av2o7gzpdcjuqd","SESSION-0000079","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2535,2,"2025-11-16T07:04:48.618Z","2025-11-26T12:04:49.055Z"
"cmifyj8dc0jvi2o7g4t4hq10n","cmifyisvj00aw2o7g1yydav6j","SESSION-0000079","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1558,3,"2025-11-13T02:04:48.618Z","2025-11-26T12:04:49.056Z"
"cmifyj8dd0jvk2o7gzqasl9k6","cmifyisvk00ax2o7g6apr3ftm","SESSION-0000079","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1591,1,"2025-11-23T20:04:48.618Z","2025-11-26T12:04:49.057Z"
"cmifyj8de0jvm2o7gt0w60hq3","cmifyisvl00ay2o7gnby593yv","SESSION-0000079","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1446,,"2025-10-28T23:04:48.618Z","2025-11-26T12:04:49.058Z"
"cmifyj8df0jvo2o7gjdq0lzvj","cmifyisvn00az2o7gi6ehscvu","SESSION-0000080","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2438,1,"2025-11-04T23:04:48.618Z","2025-11-26T12:04:49.060Z"
"cmifyj8dg0jvq2o7g1i4uvjid","cmifyisvo00b02o7g3ewb240g","SESSION-0000080","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2520,3,"2025-11-11T01:04:48.618Z","2025-11-26T12:04:49.061Z"
"cmifyj8dh0jvs2o7geg5qyrwe","cmifyisvp00b12o7goswo6o8k","SESSION-0000080","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1795,3,"2025-10-29T17:04:48.618Z","2025-11-26T12:04:49.062Z"
"cmifyj8di0jvu2o7g02is8le8","cmifyisvq00b22o7g7ka39vsr","SESSION-0000080","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1933,1,"2025-11-15T22:04:48.618Z","2025-11-26T12:04:49.063Z"
"cmifyj8dj0jvw2o7g65uwkj38","cmifyisvr00b32o7gdfq3si16","SESSION-0000080","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2652,,"2025-11-25T17:04:48.618Z","2025-11-26T12:04:49.064Z"
"cmifyj8dk0jvy2o7gjirrcbh7","cmifyisvs00b42o7gmp0dhspy","SESSION-0000081","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1996,5,"2025-11-14T23:04:48.618Z","2025-11-26T12:04:49.065Z"
"cmifyj8dl0jw02o7g6lgx7w5y","cmifyisvt00b52o7gzcxi9btb","SESSION-0000081","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1937,4,"2025-11-24T20:04:48.618Z","2025-11-26T12:04:49.066Z"
"cmifyj8dm0jw22o7g6z32o2yb","cmifyisvu00b62o7gl6mq4q24","SESSION-0000081","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2132,5,"2025-11-14T09:04:48.618Z","2025-11-26T12:04:49.067Z"
"cmifyj8dn0jw42o7g2cgqqyv0","cmifyisvv00b72o7g2hw2mfz7","SESSION-0000081","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",535,3,"2025-11-15T11:04:48.618Z","2025-11-26T12:04:49.068Z"
"cmifyj8do0jw62o7gc2sd7cvx","cmifyisvw00b82o7gydxql0u5","SESSION-0000081","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",729,4,"2025-11-02T02:04:48.618Z","2025-11-26T12:04:49.069Z"
"cmifyj8dq0jw82o7gc7hpjp96","cmifyisvx00b92o7gpsdbmuxh","SESSION-0000082","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1565,,"2025-11-15T14:04:48.618Z","2025-11-26T12:04:49.070Z"
"cmifyj8dr0jwa2o7gfkjkf4ib","cmifyisvy00ba2o7gxa9z2o08","SESSION-0000082","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",842,4,"2025-11-21T12:04:48.618Z","2025-11-26T12:04:49.071Z"
"cmifyj8ds0jwc2o7gw356tg1i","cmifyisvz00bb2o7ggxr7kynb","SESSION-0000082","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2482,2,"2025-11-22T16:04:48.618Z","2025-11-26T12:04:49.072Z"
"cmifyj8dt0jwe2o7gc4dj5ouw","cmifyisw000bc2o7gyxd3s2qc","SESSION-0000082","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2115,3,"2025-11-11T13:04:48.618Z","2025-11-26T12:04:49.074Z"
"cmifyj8du0jwg2o7gmwc3rwra","cmifyisw100bd2o7gmawnjmar","SESSION-0000082","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2328,4,"2025-11-09T11:04:48.618Z","2025-11-26T12:04:49.075Z"
"cmifyj8dv0jwi2o7gaibbw912","cmifyisw200be2o7gt1wc2u2o","SESSION-0000083","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2589,2,"2025-10-28T22:04:48.618Z","2025-11-26T12:04:49.076Z"
"cmifyj8dx0jwk2o7gbxfnt3ws","cmifyisw300bf2o7gwp1spzkw","SESSION-0000083","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1009,,"2025-11-09T00:04:48.618Z","2025-11-26T12:04:49.077Z"
"cmifyj8dy0jwm2o7gn6dq6v86","cmifyisw400bg2o7g8sutgp9i","SESSION-0000083","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2775,3,"2025-11-24T17:04:48.618Z","2025-11-26T12:04:49.078Z"
"cmifyj8dz0jwo2o7g1pmkwcan","cmifyisw500bh2o7gmkw5ow8o","SESSION-0000083","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1667,2,"2025-10-31T02:04:48.618Z","2025-11-26T12:04:49.079Z"
"cmifyj8e00jwq2o7gwztzqa9o","cmifyisw600bi2o7g3czpuc0x","SESSION-0000083","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",803,,"2025-11-25T04:04:48.618Z","2025-11-26T12:04:49.080Z"
"cmifyj8e10jws2o7gl7kbpyu7","cmifyisw700bj2o7gojysvgev","SESSION-0000084","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2890,,"2025-11-11T01:04:48.618Z","2025-11-26T12:04:49.081Z"
"cmifyj8e20jwu2o7gloc754tt","cmifyisw800bk2o7gwfa6pbhh","SESSION-0000084","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2979,,"2025-11-24T08:04:48.618Z","2025-11-26T12:04:49.082Z"
"cmifyj8e30jww2o7gypdyalzx","cmifyisw900bl2o7g31bio0zk","SESSION-0000084","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1518,1,"2025-11-09T22:04:48.618Z","2025-11-26T12:04:49.083Z"
"cmifyj8e40jwy2o7gi4hg5w1i","cmifyiswa00bm2o7gef6g1j8u","SESSION-0000084","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2842,1,"2025-10-31T20:04:48.618Z","2025-11-26T12:04:49.084Z"
"cmifyj8e50jx02o7gfacvigdr","cmifyiswc00bn2o7gwibmq3o6","SESSION-0000084","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",850,,"2025-11-19T13:04:48.618Z","2025-11-26T12:04:49.085Z"
